SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
COTY,2020-12-31,USD,430100000,48500000,None,None,None,61800000,40700000,-28900000,-129300000,-254600000,2795600000,-3197000000,None,None,None,None,700000,700000,None,None,None,None,-5800000,None,-303100000,None,-252300000
COTY,2020-09-30,USD,42600000,75700000,None,16000000,146300000,65400000,70900000,149700000,15500000,227300000,-81500000,264200000,1600000,None,0,None,800000,800000,None,None,637400000,227200000,227200000,None,225300000,None,221400000
COTY,2020-06-30,USD,-255400000,97900000,None,-180800000,-311600000,467800000,61000000,-218500000,-27200000,-778200000,-60600000,-652500000,-300000,0,0,None,0,0,None,0,137400000,None,724500000,None,-968500000,None,-766300000
COTY,2020-03-31,USD,-257500000,76600000,None,-376100000,-192100000,87600000,61400000,-193700000,-11900000,-264400000,-653400000,1910500000,0,0,0,None,66500000,66400000,None,600000,3095400000,None,600000,None,999600000,None,-271600000
COTY,2019-12-31,USD,422100000,31200000,None,136900000,-93400000,76800000,58600000,59400000,-158200000,-16400000,-58600000,-417400000,-600000,0,0,None,67100000,65500000,None,1500000,475900000,None,1500000,None,-47600000,None,-21100000
COTY,2019-09-30,USD,39900000,89600000,None,-93800000,21500000,84300000,86400000,-71700000,72900000,56300000,-60800000,36700000,-3400000,4500000,4500000,None,63300000,63300000,None,600000,972600000,None,-3900000,None,15800000,None,52300000
COTY,2019-06-30,USD,188200000,95500000,None,-97900000,-116400000,468300000,95700000,-54800000,-37500000,-2799500000,-83000000,-143600000,-4200000,None,0,None,63400000,63400000,None,3900000,-1587400000,None,3900000,None,-38400000,None,-2799400000
COTY,2019-03-31,USD,213700000,54700000,None,-255500000,-278900000,86700000,71600000,-335600000,24200000,-4000000,-70900000,-170400000,-56800000,None,0,None,94400000,93900000,None,1100000,510800000,None,1100000,None,-27600000,None,-12100000
COTY,2018-12-31,USD,319600000,91700000,None,29200000,-2400000,88500000,125700000,81100000,-74300000,-956000000,-125700000,-198100000,57500000,None,0,None,94600000,-94600000,None,200000,304700000,None,200000,None,-958900000,None,-960600000
COTY,2018-09-30,USD,-81900000,48800000,None,-164600000,38700000,92500000,133600000,-35600000,109500000,-10100000,-174400000,351800000,-17800000,None,0,None,93800000,-93800000,None,700000,771900000,None,700000,None,95500000,None,-12100000
COTY,2018-06-30,USD,224800000,48600000,None,158400000,46900000,476400000,127700000,46100000,-41300000,-170200000,-106900000,-221600000,15900000,None,0,None,93900000,-93900000,None,2600000,5169100000,None,2600000,None,-107600000,-3900000,-181300000
COTY,2018-03-31,USD,-118900000,64800000,None,-331000000,-113100000,92800000,86500000,-213100000,79100000,-60100000,-86700000,257700000,-66400000,None,0,None,93800000,-93800000,None,6300000,861100000,None,6300000,None,52100000,None,-77000000
COTY,2017-12-31,USD,316700000,68400000,None,64100000,67500000,89600000,120800000,122600000,-75300000,118600000,-378000000,-459200000,72000000,None,0,None,93800000,-87400000,None,2500000,658600000,None,2500000,None,118600000,None,109200000
COTY,2017-09-30,USD,-8900000,61000000,None,154800000,263800000,78200000,111400000,124000000,97500000,-16100000,-116000000,492400000,-500000,None,0,None,94300000,-94300000,None,11200000,778400000,None,11200000,None,367500000,None,-19700000
COTY,2017-06-30,USD,50800000,57300000,None,425000000,159600000,336100000,108300000,63600000,10300000,-301000000,-107500000,-185900000,-1000000,None,0,None,93400000,-93400000,None,3300000,-1809400000,None,3300000,None,-233400000,8200000,-304800000
COTY,2017-03-31,USD,43300000,53400000,None,43200000,-116200000,102600000,125800000,-77500000,-69300000,-159400000,-714100000,481900000,-9200000,None,0,None,93400000,-93400000,None,5900000,875000000,None,5900000,None,-188900000,None,-164200000
COTY,2016-12-31,USD,678400000,44200000,None,558000000,20200000,95100000,111400000,206800000,-152000000,52100000,-230200000,167800000,-34900000,None,0,None,93400000,-93400000,None,7500000,1654400000,None,7500000,None,615000000,None,46800000
COTY,2016-09-30,USD,-15000000,35300000,None,40100000,136200000,21200000,86800000,86900000,48700000,9800000,-111800000,131400000,-4800000,None,36300000,None,92400000,-92400000,None,6100000,355000000,None,-30200000,None,5600000,1000000,9800000
COTY,2016-06-30,USD,56100000,32500000,None,149600000,45400000,173000000,34800000,43600000,-2200000,-31200000,-17200000,-29100000,15300000,None,67000000,None,0,178000000,None,7900000,3506200000,None,-59100000,None,5800000,-4000000,-31200000
COTY,2016-03-31,USD,-71800000,-31700000,None,-41900000,-28300000,20900000,36900000,-44800000,10100000,-20300000,-498300000,427800000,18300000,None,0,None,0,-89000000,None,16700000,0,None,16700000,None,-116100000,26200000,-20300000
