SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
TIGR,2020-09-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3843157
TIGR,2020-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1090211
TIGR,2020-03-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3032602
TIGR,2019-12-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-556968
TIGR,2019-09-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1279739
TIGR,2019-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1878451
TIGR,2019-03-31,USD,0,None,None,None,None,0,0,None,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,None,None,-2874273
TIGR,2018-12-31,USD,-21171600,None,None,None,None,473730,1684380,None,0,None,-35124220,79525950,None,None,None,None,0,0,None,None,None,None,77321010,None,None,None,-44293560
TIGR,2018-06-30,USD,-14895213,None,None,None,None,118532,420850,None,None,None,-19945884,2204940,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-36017419
TIGR,2018-03-31,USD,-14895213,None,None,None,None,118532,420850,None,0,None,-19945884,2204940,None,None,None,None,0,0,None,None,None,None,0,None,None,None,-2001993
TIGR,2017-12-31,USD,1713000,None,None,None,None,118614,90513,None,0,None,-2603227,1509434,None,None,None,None,0,0,None,None,None,None,0,None,None,None,-2142154
TIGR,2015-12-31,USD,None,None,None,None,None,None,159000,None,None,None,None,1000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2015-09-30,USD,None,None,None,None,None,None,106000,None,None,None,None,1000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2015-06-30,USD,None,None,None,None,None,None,51000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2015-03-31,USD,None,None,None,None,None,None,331000,None,None,None,None,2227000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2014-12-31,USD,None,None,None,None,None,None,264000,None,None,None,None,2223000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2014-09-30,USD,None,None,None,None,None,None,258000,None,None,None,None,23000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2014-06-30,USD,None,None,None,None,None,None,222000,None,None,None,None,12000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2014-03-31,USD,None,None,None,None,None,None,183000,None,None,None,19617000,96000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
TIGR,2013-12-31,USD,None,None,None,None,None,None,102000,None,None,None,19698000,67000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6397000
TIGR,2013-09-30,USD,None,None,None,None,None,None,33000,None,None,None,None,56000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
